	query	answer	delta_s	counter	config_file	config_id	planner
265	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Be_Here_Now_(song)'}"	177.817323923	265	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
266	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Be_Here_Now_(song)'}"	177.817406893	266	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
267	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/Can't_Stop_Thinking_About_You""}"	177.893562078	267	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
268	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/Can't_Stop_Thinking_About_You""}"	177.893619061	268	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
269	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/Can't_Stop_Thinking_About_You""}"	177.927782059	269	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
270	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/Can't_Stop_Thinking_About_You""}"	178.059928894	270	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
271	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/Can't_Stop_Thinking_About_You""}"	178.059979916	271	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
272	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/Don't_Let_Me_Wait_Too_Long""}"	178.135056973	272	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
273	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/Don't_Let_Me_Wait_Too_Long""}"	178.168937922	273	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
274	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/Don't_Let_Me_Wait_Too_Long""}"	178.169141054	274	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
275	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/Don't_Let_Me_Wait_Too_Long""}"	178.269068956	275	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
276	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/Don't_Let_Me_Wait_Too_Long""}"	178.30311203	276	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
277	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Far_East_Man'}"	178.422133923	277	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
278	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Far_East_Man'}"	178.46132493	278	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
279	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Far_East_Man'}"	178.461384058	279	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
280	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Far_East_Man'}"	178.500865936	280	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
281	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Far_East_Man'}"	178.571000099	281	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
282	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Grey_Cloudy_Lies'}"	178.613131046	282	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
283	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Grey_Cloudy_Lies'}"	178.710848093	283	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
284	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Grey_Cloudy_Lies'}"	178.710973024	284	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
285	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Grey_Cloudy_Lies'}"	178.745098114	285	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
286	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Grey_Cloudy_Lies'}"	178.809824944	286	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
287	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/Hari's_on_Tour_(Express)""}"	178.887070894	287	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
288	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/Hari's_on_Tour_(Express)""}"	178.887228966	288	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
289	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/Hari's_on_Tour_(Express)""}"	178.918564081	289	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
290	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/Hari's_on_Tour_(Express)""}"	179.01047492	290	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
291	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/Hari's_on_Tour_(Express)""}"	179.018471003	291	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
292	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/His_Name_Is_Legs_(Ladies_and_Gentlemen)'}"	179.088841915	292	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
293	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/His_Name_Is_Legs_(Ladies_and_Gentlemen)'}"	179.126539946	293	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
294	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/His_Name_Is_Legs_(Ladies_and_Gentlemen)'}"	179.199440956	294	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
295	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/His_Name_Is_Legs_(Ladies_and_Gentlemen)'}"	179.279613018	295	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
296	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/His_Name_Is_Legs_(Ladies_and_Gentlemen)'}"	179.27966094	296	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
297	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Hong_Kong_Blues'}"	179.418476105	297	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
298	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Hong_Kong_Blues'}"	179.431611061	298	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
299	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Hong_Kong_Blues'}"	179.431773901	299	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
300	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Hong_Kong_Blues'}"	179.541649103	300	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
301	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Hong_Kong_Blues'}"	179.542026043	301	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
302	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/It_Is_'He'_(Jai_Sri_Krishna)""}"	179.754554033	302	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
303	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/It_Is_'He'_(Jai_Sri_Krishna)""}"	179.754601002	303	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
304	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/It_Is_'He'_(Jai_Sri_Krishna)""}"	179.754707098	304	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
305	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/It_Is_'He'_(Jai_Sri_Krishna)""}"	179.75474	305	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
306	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/It_Is_'He'_(Jai_Sri_Krishna)""}"	179.81635499	306	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
307	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Living_in_the_Material_World_(song)'}"	179.87529397	307	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
308	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Living_in_the_Material_World_(song)'}"	179.911392927	308	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
309	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Living_in_the_Material_World_(song)'}"	179.943078041	309	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
310	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Living_in_the_Material_World_(song)'}"	180.078922033	310	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
311	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Living_in_the_Material_World_(song)'}"	180.079699993	311	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
312	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Ooh_Baby_(You_Know_That_I_Love_You)'}"	180.153420925	312	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
313	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Ooh_Baby_(You_Know_That_I_Love_You)'}"	180.153831005	313	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
314	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Ooh_Baby_(You_Know_That_I_Love_You)'}"	180.219408035	314	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
315	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Ooh_Baby_(You_Know_That_I_Love_You)'}"	180.254462004	315	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
316	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Ooh_Baby_(You_Know_That_I_Love_You)'}"	180.322679996	316	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
317	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Ride_Rajbun'}"	180.403789043	317	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
318	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Ride_Rajbun'}"	180.404205084	318	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
319	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Ride_Rajbun'}"	180.44184804	319	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
320	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Ride_Rajbun'}"	180.529192924	320	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
321	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Ride_Rajbun'}"	180.560996056	321	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
322	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Simply_Shady'}"	180.662507057	322	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
323	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Simply_Shady'}"	180.704137087	323	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
324	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Simply_Shady'}"	180.739207983	324	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
325	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Simply_Shady'}"	180.812170029	325	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
326	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Simply_Shady'}"	180.84772706	326	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
327	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/So_Sad'}"	180.888040066	327	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
328	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/So_Sad'}"	180.957715988	328	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
329	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/So_Sad'}"	180.95813489	329	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
330	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/So_Sad'}"	181.021881104	330	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
331	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/So_Sad'}"	181.088051081	331	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
332	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Sue_Me,_Sue_You_Blues'}"	181.16661191	332	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
333	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Sue_Me,_Sue_You_Blues'}"	181.16684103	333	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
334	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Sue_Me,_Sue_You_Blues'}"	181.218509912	334	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
335	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Sue_Me,_Sue_You_Blues'}"	181.27167511	335	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
336	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Sue_Me,_Sue_You_Blues'}"	181.303947926	336	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
337	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/That_Is_All_(song)'}"	181.382205009	337	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
338	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/That_Is_All_(song)'}"	181.451843977	338	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
339	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/That_Is_All_(song)'}"	181.451881886	339	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
340	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/That_Is_All_(song)'}"	181.552515984	340	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
341	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/That_Is_All_(song)'}"	181.587769032	341	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
342	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/The_Answer's_at_the_End""}"	181.662694931	342	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
343	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/The_Answer's_at_the_End""}"	181.697859049	343	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
344	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/The_Answer's_at_the_End""}"	181.697894096	344	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
345	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/The_Answer's_at_the_End""}"	181.833575964	345	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
346	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/The_Answer's_at_the_End""}"	181.833611965	346	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
347	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/The_Day_the_World_Gets_'Round""}"	181.877547979	347	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
348	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/The_Day_the_World_Gets_'Round""}"	181.945519924	348	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
349	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/The_Day_the_World_Gets_'Round""}"	181.94579792	349	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
350	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/The_Day_the_World_Gets_'Round""}"	182.016424894	350	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
351	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': ""http://dbpedia.org/resource/The_Day_the_World_Gets_'Round""}"	182.083959103	351	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
352	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/The_Light_That_Has_Lighted_the_World'}"	182.161869049	352	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
353	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/The_Light_That_Has_Lighted_the_World'}"	182.162282944	353	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
354	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/The_Light_That_Has_Lighted_the_World'}"	182.231656075	354	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
355	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/The_Light_That_Has_Lighted_the_World'}"	182.301484108	355	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
356	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/The_Light_That_Has_Lighted_the_World'}"	182.301632881	356	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
357	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/The_Lord_Loves_the_One_(That_Loves_the_Lord)'}"	182.374011993	357	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
358	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/The_Lord_Loves_the_One_(That_Loves_the_Lord)'}"	182.406457901	358	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
359	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/The_Lord_Loves_the_One_(That_Loves_the_Lord)'}"	182.438446045	359	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
360	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/The_Lord_Loves_the_One_(That_Loves_the_Lord)'}"	182.503176928	360	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
361	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/The_Lord_Loves_the_One_(That_Loves_the_Lord)'}"	182.538821936	361	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
362	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Tired_of_Midnight_Blue'}"	182.630450964	362	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
363	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Glamorgan_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Tired_of_Midnight_Blue'}"	182.650845051	363	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
364	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(Yorkshire_cricketer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Tired_of_Midnight_Blue'}"	182.849010944	364	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
365	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(footballer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Tired_of_Midnight_Blue'}"	182.849241972	365	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
366	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison_(swimmer)', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Tired_of_Midnight_Blue'}"	182.849379063	366	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
367	Q05	"{'d2': 'http://dbpedia.org/resource/George_Harrison', 'o1': '""George Harrison""@en', 'd1': 'http://dbpedia.org/resource/Who_Can_See_It'}"	182.933828115	367	configs/journal_studies//3_ldp_shj.yaml	3	ldp shj
